,date,text,latitude,longitude,geometry,label,score
162663,2013-02-15 12:40:01,"Galatians 5:1 ()
5:1 For freedom Christ has set us free; stand firm therefore, and do not submit again to a yoke of slavery.",35.5065538,-80.1821277,POINT (-80.1821277 35.5065538),isPolitical,0.694538950920105
162751,2013-02-15 12:43:35,I just ousted @jabusfield as the mayor of Grady Brown Elementary School on @foursquare!,36.05204427,-79.12687968,POINT (-79.12687968 36.05204427),isPolitical,0.9888428449630737
162881,2013-02-15 12:49:25,"I just ousted Christopher T. as the mayor of Beaufort, NC on @foursquare!",34.71743149,-76.66440379,POINT (-76.66440379 34.71743149),isPolitical,0.98682701587677
162907,2013-02-15 12:50:36,"Good morning America, another day.",35.00776287,-78.04551126,POINT (-78.04551126 35.00776287),isPolitical,0.9886660575866699
162947,2013-02-15 12:52:15,I just ousted @martinatime as the mayor of Bruegger's Bagel Bakery on @foursquare!,35.22612987,-80.84229469,POINT (-80.84229469 35.22612987),isPolitical,0.944354236125946
163005,2013-02-15 12:54:53,I just ousted Heather Ann B. as the mayor of UNC - Michael Hooker Research Center on @foursquare!,35.90551103,-79.05373335,POINT (-79.05373335 35.90551103),isPolitical,0.9701176285743713
163466,2013-12-17 06:14:00,So when is @jay_warrenn coming to concord to visit?,35.41503246,-80.5600248,POINT (-80.5600248 35.41503246),isPolitical,0.9746021032333374
163938,2013-12-17 06:37:00,@neverknownfacts: Ten percent of American women have confessed to occasionally having gone ?commando? to avoid visible panty lines.,33.9688406,-78.2086623,POINT (-78.2086623 33.9688406),isPolitical,0.5162965059280396
164184,2013-12-17 06:51:00,"@AllegraHogan GIRL, YOU ARE DEHYDRATED.",35.29662328,-80.63073579,POINT (-80.63073579 35.29662328),isPolitical,0.5357087254524231
164330,2013-12-17 06:59:00,"@PlanetDr no, they would learn to make a budget and save their penny's so that one day they might actually be able to afford it.",35.90237622,-78.95446152,POINT (-78.95446152 35.90237622),isPolitical,0.9299060702323914
164436,2013-03-29 12:05:55,@calebwright @socrata interesting you should ask. Working with RTI and Census data center on a #openraleigh data feed. More soon!,35.84218927,-78.87120725,POINT (-78.87120725 35.84218927),isPolitical,0.9845302104949951
164574,2013-03-29 12:13:21,@BarackObama We Have Enough Gun Law's On The Book. This is not about saving lives/ I't about diarming American Citizen's. PERIOD!!,36.0009626,-80.6456871,POINT (-80.6456871 36.0009626),isPolitical,0.9975751042366028
164796,2013-03-29 12:23:31,The terrible truth about combat with N Korea is an all out preemptive nuclear attack would save lives @Morning_Joe @mikebarnicle @jheil whew,35.78774488,-82.60299175,POINT (-82.60299175 35.78774488),isPolitical,0.9856657385826111
164810,2013-03-29 12:24:01,I just ousted @riveradecuprof as the mayor of Rodney's Barbershop on @foursquare!,35.60216227,-77.37707545,POINT (-77.37707545 35.60216227),isPolitical,0.899362325668335
164813,2013-03-29 12:24:08,via @nprnews: Syrian #Financial Capital's Loss Is #Turkey's Gain,35.003042,-80.553467,POINT (-80.553467 35.003042),isPolitical,0.7333030700683594
165123,2013-03-29 12:36:41,Ms.LeTrent made us good day complete.,35.33056329,-78.97993773,POINT (-78.97993773 35.33056329),isPolitical,0.7157877683639526
165292,2013-03-29 12:43:00,It's time for our principal to resign.,35.07917169,-80.76970776,POINT (-80.76970776 35.07917169),isPolitical,0.9680850505828857
165305,2013-03-29 12:43:27,"Good morning, North Carolina. Pleased to meet your acquaintance. @ Charlotte Douglas International?",35.2203357,-80.9453719,POINT (-80.9453719 35.2203357),isPolitical,0.8812612891197205
165336,2013-03-29 12:44:52,I just ousted @jenkinsm11 as the mayor of Civitan Building on @foursquare!,36.00909362,-78.9348777,POINT (-78.9348777 36.00909362),isPolitical,0.8038289546966553
165346,2013-03-29 12:45:12,We are shipping our new brochures to Vegas for #DevIntersection today. See you all in Vegas.,35.0879592,-80.8351922,POINT (-80.8351922 35.0879592),isPolitical,0.7732998132705688
165627,2013-03-29 12:54:07,"@cnnbrk: N.Korea says it has rockets aimed at U.S. targets, including military bases in the Pacific and in S.Korea.  Shit is getting serious",35.2749002,-79.04158831,POINT (-79.04158831 35.2749002),isPolitical,0.9965028762817383
165833,2013-05-08 08:01:10,"@billmaher can we evoke terrorist rules here,  castration then death by urination.",35.7732956,-78.7798058,POINT (-78.7798058 35.7732956),isPolitical,0.9914733171463013
166112,2013-10-31 20:00:13,@carlahall @clinton_kelly @thechew I'm laughing so hard!! Miss Carla is SO TALL in those heels that she's having to bend to use the counter!,35.57399883,-82.21300508,POINT (-82.21300508 35.57399883),isPolitical,0.957232654094696
166255,2013-10-31 20:03:23,@megelizabethgee thank you,35.27380509,-81.511862,POINT (-81.511862 35.27380509),isPolitical,0.9038701057434082
166299,2013-10-31 20:04:56,Cut in food stamps begins Friday: A temporary benefit from the 2009 economic stimulus package that boosted food...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9974070191383362
166304,2013-10-31 20:04:58,Food stamp cuts kick in as Congress debates more: More than 47 million Americans who receive food stamps will see...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9966202974319458
166356,2013-10-31 20:06:19,"I will never come out in support of blackface or people ""characterizing"" any other oppressed race. Let the unfollows begin. ??",35.80020658,-78.79676139,POINT (-78.79676139 35.80020658),isPolitical,0.7527920007705688
166383,2013-10-31 20:07:05,"Things I hope for from the church; that those in power might use their authority, not to rule, but to serve. @NCCUMC",36.07063492,-79.49440512,POINT (-79.49440512 36.07063492),isPolitical,0.9926818013191223
166633,2013-10-31 20:13:31,Who hasn't the NSA spied on?,35.88452897,-78.55437216,POINT (-78.55437216 35.88452897),isPolitical,0.8492282032966614
166793,2013-10-31 20:17:34,#Obamacare is like #trickortreat on #Halloween.  We have been trick cause there ain't no treat.,35.01197,-80.75977,POINT (-80.75977 35.01197),isPolitical,0.9892033934593201
166945,2013-10-31 20:21:24,Congrats to @Smith10Cody his dad @blbc19 and entire family on the commitment to join the Chowan University's Baseball Program #RavenPride,35.78598674,-78.61969963,POINT (-78.61969963 35.78598674),isPolitical,0.9799330234527588
167001,2013-10-31 20:22:32,@OregonChivette @theCHIVE @alecsimone I wish I had the unedited version. But that's pretty much an everyday thing with the likes of you,36.0068541,-78.936563,POINT (-78.936563 36.0068541),isPolitical,0.616584837436676
167003,2013-10-31 20:22:37,?@AP: MORE: Officials say Israeli warplanes have attacked a target within Syria:  -SS? @cspanwj,35.03236975,-80.80883321,POINT (-80.80883321 35.03236975),isPolitical,0.7480207681655884
167160,2013-10-31 20:26:42,they are reopening the kendrick johnson case.??? #JusticeForKJ,35.97543338,-78.89504944,POINT (-78.89504944 35.97543338),isPolitical,0.9686750769615173
167204,2013-10-31 20:27:44,OH NO ! @thehill: 'Agitated' Senate Dems vent on O-Care  by @AlexanderBolton? bunch of idiots complain to a IDIOT,35.03304918,-80.80958624,POINT (-80.80958624 35.03304918),isPolitical,0.9733466506004333
167252,2013-10-31 20:28:49,AAPS Sues IRS To Stop Individual Mandate,34.33562855,-77.89492815,POINT (-77.89492815 34.33562855),isPolitical,0.9874147772789001
167303,2013-10-31 20:29:54,OH NO ! @cspanwj : 'Agitated' Senate Dems vent on O-Care  by @AlexanderBolton? bunch of idiots complain to a IDIOT LOL,35.03206921,-80.80831714,POINT (-80.80831714 35.03206921),isPolitical,0.9817922711372375
167518,2013-10-31 20:35:03,Watt says he plans to stay Obama nominee despite GOP delay: NC Democrats are criticizing Republicans who have...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9953559637069702
167556,2013-10-31 20:35:57,More than a real estate development - we've got a mission to serve. #ForNorthCarolina.,35.897421,-78.860581,POINT (-78.860581 35.897421),isPolitical,0.6675201654434204
167557,2013-10-31 20:35:58,I swear the most beautiful women live in Alabama.,35.30889651,-83.18296739,POINT (-83.18296739 35.30889651),isPolitical,0.8536640405654907
167590,2013-10-31 20:36:47,"@Drubulous @clinton_kelly Didn't know if u 2 knew about @BoycottBarilla issue. If not, Read Up on it! WE DON'T SUPPORT BIGOTRY OR HATE!",35.57399368,-82.21300507,POINT (-82.21300507 35.57399368),isPolitical,0.9905709028244019
167796,2013-10-31 20:42:04,"Since the Air Force will only let me grow a mustache, my goal is to look as creepy as possible for the whole month of November.",35.35627105,-77.96277769,POINT (-77.96277769 35.35627105),isPolitical,0.875288188457489
167902,2013-10-31 20:45:14,America has such weird dial tones.,35.81326232,-78.82241754,POINT (-78.82241754 35.81326232),isPolitical,0.6908875107765198
168050,2013-10-31 20:49:38,@TeamBoehner @johnboehner @AP new policies are better than the crap policies the insurance companies currently sells Us! Cheaper policies,35.16047581,-81.00010608,POINT (-81.00010608 35.16047581),isPolitical,0.9640867114067078
168075,2013-10-31 20:50:06,@Reagan_Childers do mineeee ??,35.31327343,-83.18021766,POINT (-83.18021766 35.31327343),isPolitical,0.9499313235282898
168837,2013-12-09 02:08:00,Labor is going to be the big story of the next few years.,36.1238839,-79.7663882,POINT (-79.7663882 36.1238839),isPolitical,0.986138641834259
168899,2013-12-09 02:09:00,"@elizabethmarks_ well, considering the US only makes up 4.5% of the WORLD population, just take that into consideration",35.15907555,-80.78107208,POINT (-80.78107208 35.15907555),isPolitical,0.9476634860038757
169329,2013-12-09 02:18:00,@carter_woolly I know but they had to do something cause the SEC is so much better than the other conferences in the country,35.71724889,-80.45278321,POINT (-80.45278321 35.71724889),isPolitical,0.8452070355415344
169412,2013-12-09 02:20:00,LSU is going to murder Iowa.,35.57787204,-78.52485609,POINT (-78.52485609 35.57787204),isPolitical,0.6403821110725403
169614,2013-12-09 02:25:00,@RedNationRising @BarackObama but everybody has to wake up and realize his lies are not a mistake they serve his purpose to destroy the USA,36.06738282,-80.13221095,POINT (-80.13221095 36.06738282),isPolitical,0.9979714751243591
170468,2013-12-09 02:42:00,"Excited to host @Duke_FB  @AggieFootball in their 1st ever meeting, in both team's 1st trip to the #chickfilabowl!",35.31387902,-82.4834005,POINT (-82.4834005 35.31387902),isPolitical,0.7185996770858765
170577,2013-12-09 02:44:00,"The south may have lost the war, but look at what a strong, wonderful family we've got now.",34.77015686,-76.56783296,POINT (-76.56783296 34.77015686),isPolitical,0.9956181049346924
170819,2013-12-09 02:49:00,@UberFacts: Most German schools do not have uniforms because it reminds Germans of the Nazi youth. Lol,35.8427377,-78.6911386,POINT (-78.6911386 35.8427377),isPolitical,0.7072780728340149
170894,2013-12-09 02:50:00,We need to rally the troops at halftime come back and fuck these aints up,35.56041496,-77.34867568,POINT (-77.34867568 35.56041496),isPolitical,0.5853844881057739
171220,2013-12-09 02:57:00,?@IsaAbdullah91: America doesn't want us to forget 9/11 but wants us to let go  forget 300 years of #slavery,36.11483006,-79.45845568,POINT (-79.45845568 36.11483006),isPolitical,0.8949480652809143
171272,2013-12-09 02:58:00,?@thestate: Ohio St. to play against Clemson in the Orange Bowl Jan. 3 hope #Clemson will expose #OhioState for the frauds they are!,35.18157573,-80.85945739,POINT (-80.85945739 35.18157573),isPolitical,0.8415834307670593
171349,2013-09-30 20:00:29,EVERYBODY SHIULD BE WATCHING CNN NEWS RIGHT NOW!  WE ONLY HAVE 8 hrs UNTIL POSSIBLE SHUTDOWN OF ALL BENEFITS!,35.01819171,-78.92811167,POINT (-78.92811167 35.01819171),isPolitical,0.9585952758789062
171409,2013-09-30 20:03:54,@RepReneeEllmers how about the US negotiate with its veterans for jobs,35.85163532,-79.57113122,POINT (-79.57113122 35.85163532),isPolitical,0.9982950091362
171422,2013-09-30 20:04:40,THE GOVERNMENT IS SHUTTING DOWN NO RULES NO TAXES NO BARRACK HUSSEIN OBAMA STOP PAYING THE SENATORS -my newsfeed,36.09417352,-79.50475635,POINT (-79.50475635 36.09417352),isPolitical,0.9962627291679382
171510,2013-09-30 20:08:41,"House GOP, if the American people wanted to screw up the country just to get rid of Obamacare, they would have elected Romney.",35.96106662,-80.01095708,POINT (-80.01095708 35.96106662),isPolitical,0.9979984164237976
171588,2013-09-30 20:12:27,@TeamCavuto GOP should put on the table that congress must live under Obamacare like the rest of us. If Reid won't accept that screw him!,35.14463436,-80.82938966,POINT (-80.82938966 35.14463436),isPolitical,0.9983394145965576
171711,2013-09-30 20:19:17,Possible government shutdown to have wide-ranging impact: A shutdown would mean the government would stop...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9599296450614929
171713,2013-09-30 20:19:17,Fort Bragg prepares for possible government shutdown: Fort Bragg's civilian workforce would take the biggest hit....,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9943726062774658
171722,2013-09-30 20:19:50,@daveweigel he's on time only if he's bashing Republicans. Today he'll be on time.,35.3091221,-80.7309982,POINT (-80.7309982 35.3091221),isPolitical,0.9952619075775146
172095,2013-09-30 20:37:25,I could NEVER support a president who didnt support gun rights,35.14086035,-79.02158391,POINT (-79.02158391 35.14086035),isPolitical,0.9974606037139893
172122,2013-09-30 20:38:29,"Thank goodness that healthcare isn't dependent on the government, if it were, it be about to shutdown.",35.14251027,-80.70054681,POINT (-80.70054681 35.14251027),isPolitical,0.9948607087135315
172192,2013-09-30 20:41:30,@tom_peters Roger that! I don't pretend to fully understand the longer term rhythms of our government--I hope it works!,34.2665562,-77.90946174,POINT (-77.90946174 34.2665562),isPolitical,0.9960881471633911
172331,2013-09-30 20:47:53,Reid asked  if he will reject a House 1year delay of mandate + other provisions. Yes. We are not going to negotiate on this.dem shutdown,35.24327318,-80.89050916,POINT (-80.89050916 35.24327318),isPolitical,0.9970071911811829
172367,2013-09-30 20:49:34,"Amtrak, NC DOT reach agreement to extend passenger rail service: The N.C. Department of Transportation and Amtrak...",35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9027755260467529
172599,2013-09-30 20:59:15,Just received information about having to change insurance because of Obama Care. My insurance will over double in charge. Thanks Obama!,35.240544,-81.728191,POINT (-81.728191 35.240544),isPolitical,0.998381495475769
172628,2013-10-09 09:04:12,"Hear America's voice - Pres - negotiate, NOW!  ""'DOES OBAMA CARE?' Food bank steps in amid Grand Canyon shortage",34.7600265,-77.406885,POINT (-77.406885 34.7600265),isPolitical,0.997305154800415
172644,2013-10-09 09:08:34,"We have been supporting them-State  Fed. ""'MORAL DILEMMA' ObamaCare puts prison inmates on Medicaid rolls -",34.7600265,-77.406885,POINT (-77.406885 34.7600265),isPolitical,0.9982240796089172
172687,2013-10-09 09:22:23,"RT pls. Flood Pres w/1 word-Negotiate! ""VA secretary: Shutdown could hit millions of vets -  #America'sVoice #NoGolf",34.7600303,-77.4069363,POINT (-77.4069363 34.7600303),isPolitical,0.8069964051246643
172756,2013-10-09 09:38:50,@sarapeach @johnclark ?@HuffingtonPost: 10 ways the government shutdown is squeezing U.S. science,35.81389003,-78.54115753,POINT (-78.54115753 35.81389003),isPolitical,0.9925335645675659
172762,2013-10-09 09:40:00,?@marketermary: @BonnerGaylord Congrats!? Happy for you. Thanks for serving.,35.90175704,-78.7340123,POINT (-78.7340123 35.90175704),isPolitical,0.9904285669326782
172784,2013-10-09 09:42:38,"Passive non-cooperation. ""The 2013 Battle of Yorktown -- restaurant owner defies feds -  #AmericasVoice #NoGolf",34.7600257,-77.4068872,POINT (-77.4068872 34.7600257),isPolitical,0.9694463014602661
172811,2013-10-09 09:48:08,"Know Pres can't do good math. Negotiate! ""House Republicans may be the country's last hope to avoid financial ruin -",34.7600257,-77.4068872,POINT (-77.4068872 34.7600257),isPolitical,0.9980905652046204
172825,2013-10-09 09:49:51,"Dear congress, plz get ur shit together. U may still be benefiting financial to this 'shutdown' but thousands of ur electoral votes aren't.",35.28184986,-81.15554047,POINT (-81.15554047 35.28184986),isPolitical,0.9924559593200684
172857,2013-10-09 09:54:34,Sen Levin threatened this - Obama actually had the nerve to do it @azcarpetbagger @cspanwj,35.02007904,-80.82768764,POINT (-80.82768764 35.02007904),isPolitical,0.9973623156547546
172880,2013-10-09 09:59:10,@matt_redman: There's a reason behind our rejoicing. There is substance to our shout. Joyful worship is the freedom cry of a rescued soul.,36.06607862,-78.60031958,POINT (-78.60031958 36.06607862),isPolitical,0.649734616279602
173615,2013-03-12 05:23:05,I just became the mayor of Senseney's Mary Kay on @foursquare!,35.80871799,-78.53893022,POINT (-78.53893022 35.80871799),isPolitical,0.5734070539474487
173907,2013-03-12 05:33:50,Sen Pat McCrory slashes unemployment benifits with out a job plan.,34.21444842,-77.85013041,POINT (-77.85013041 34.21444842),isPolitical,0.9978927969932556
174065,2013-03-12 05:40:58,I just ousted EMILY G. as the mayor of New Beginnings World Outreach Center on @foursquare!,35.305791,-82.464756,POINT (-82.464756 35.305791),isPolitical,0.9777950048446655
174378,2013-03-12 05:55:01,Sen. Sheheen in Rock Hill: SC is laughingstock of TV: South Carolina Democratic Sen. Vincent Sheheen stopped in...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9282766580581665
174411,2013-03-12 05:56:31,I just ousted @mikalaouellette as the mayor of Energizer Battery on @foursquare!,35.69013482,-79.82609871,POINT (-79.82609871 35.69013482),isPolitical,0.9920840263366699
174518,2013-04-07 21:01:02,Officially photographing @parachute and @CHendricksBand  at @LincolnRaleigh at the end of this month!! So thankful to know @AaronGallagher!,35.96627913,-78.97835162,POINT (-78.97835162 35.96627913),isPolitical,0.9035389423370361
174709,2013-04-07 21:05:44,@CatholicLisa saw that. But it's my own fault if I react to an org that's trying to provoke me. MSNBC  their viewed are on 2nd grade level.,34.24300978,-77.83320022,POINT (-77.83320022 34.24300978),isPolitical,0.9285870790481567
174909,2013-04-07 21:10:42,?@CatholicLisa: @gregtinsley People need to be educated to cut off their cable tv and stop funding anti-Catholicism spewed by the media.?,34.24583301,-77.83776646,POINT (-77.83776646 34.24583301),isPolitical,0.9412215352058411
174911,2013-04-07 21:10:46,@CatholicLisa agreed.,34.24667487,-77.83911936,POINT (-77.83911936 34.24667487),isPolitical,0.8726937174797058
175086,2013-04-07 21:15:11,Today I officially accepted Davie county's offer! SO blessed to have been chosen to receive free living for my student teaching! ???,36.19882396,-81.70554337,POINT (-81.70554337 36.19882396),isPolitical,0.5018569827079773
175303,2013-04-07 21:19:48,MSNBC host says kids belong to communities not to their families:  Unbelievable. Wake up folks. This is scary.,36.04841857,-78.46079426,POINT (-78.46079426 36.04841857),isPolitical,0.7580296993255615
175859,2013-04-07 21:31:09,@casseyelizabeth never base your happiness on another person. People will always disappoint you. Being true to yourself equates happiness!,35.60178284,-77.39689344,POINT (-77.39689344 35.60178284),isPolitical,0.9881342053413391
176299,2013-04-07 21:38:54,"thank god for hometowns, kisses, and touchdowns.",35.45694604,-81.15064823,POINT (-81.15064823 35.45694604),isPolitical,0.6179289817810059
176626,2013-04-07 21:44:35,Tax businesses prepare for busy week as deadline to file federal taxes approaches: There's not much time left to...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9952288866043091
176841,2013-04-07 21:48:46,Happy Birthday to ECU Habitat's President @ChelseaMoselle,35.6069027,-77.3665207,POINT (-77.3665207 35.6069027),isPolitical,0.8626829385757446
177145,2013-04-07 21:53:44,Moving to North Carolina is sounding better and better every day.,34.24539459,-77.87275663,POINT (-77.87275663 34.24539459),isPolitical,0.9734205007553101
177570,2013-12-02 19:02:00,@TheKhalidGomez @BarackObama pathetic looser. Get a life and some brain,35.2817463,-80.8048685,POINT (-80.8048685 35.2817463),isPolitical,0.9205470085144043
177858,2013-12-02 19:17:00,That's how you know you're truly trying to make a positive change in life .,35.24241982,-80.85571292,POINT (-80.85571292 35.24241982),isPolitical,0.6792866587638855
177978,2013-12-02 19:22:00,Putin says Russia not involved in Ukraine riots. And I believe Obama Care works. ???,35.98515197,-80.0931807,POINT (-80.0931807 35.98515197),isPolitical,0.995693564414978
177979,2013-12-02 19:22:00,"What a fail, and have Orgeron right in front of you ?@EyeOnCFB: Per @BFeldmanCBS, USC will hire Steve Sarkisian -",35.23028671,-80.85917541,POINT (-80.85917541 35.23028671),isPolitical,0.9583395719528198
178719,2013-12-02 19:58:00,Dreading the next 4 days of clinicals in Greenville ?,35.78320041,-78.71861508,POINT (-78.71861508 35.78320041),isPolitical,0.6245690584182739
178970,2013-05-18 13:07:22,"@Donnieradio just continue to obey God and keep the faith.God can do anything,His will be done.",34.79649,-79.16661,POINT (-79.16661 34.79649),isPolitical,0.948016881942749
179427,2013-05-18 13:20:09,@BarackObama God is trying 2 tell them something.They still got on blinders.,34.80534,-79.1709,POINT (-79.1709 34.80534),isPolitical,0.8899981379508972
180107,2013-05-18 13:38:21,"Inspired by the churches  school personnel brainstorming about a summer feeding/reading program at MineralSpringsElem. Thx, Hope  Annette!",36.16078834,-80.23637087,POINT (-80.23637087 36.16078834),isPolitical,0.9935491681098938
180144,2013-05-18 13:39:23,"Very cool ?@Cackalacky: consider making a donation to the Farmer Veteran Coalition. Thank you! And, thank you...",35.91108623,-79.07713074,POINT (-79.07713074 35.91108623),isPolitical,0.9558391571044922
180189,2013-05-18 13:40:42,Yes! @MeghanLBarnes and I scored the emergency exit seats on the plane! There's so much space!,35.22425076,-80.94088958,POINT (-80.94088958 35.22425076),isPolitical,0.9673209190368652
180342,2013-05-18 13:44:45,Thinking of Sam and the Chico Farmer's Market @ NCDA Charlotte Regional Farmers Market,35.18704093,-80.90968251,POINT (-80.90968251 35.18704093),isPolitical,0.5160882472991943
180472,2013-05-18 13:48:35,The hashtag #IfYouKnowMeYouKnowThat took the 4th place in the Top20 of Greensboro's Trending Topics for Friday 17:,36.069,-79.7947,POINT (-79.7947 36.069),isPolitical,0.6204206347465515
180548,2013-05-18 13:50:26,@fitsnews The IRS will damage Obama far more than Benghazi. For more relevant to av. voter. This is scary whether O knew about it or not.,35.0752599,-80.88412637,POINT (-80.88412637 35.0752599),isPolitical,0.9978455305099487
180663,2013-05-18 13:53:06,@lover_magenta must be. Cumberland County is highest taxes in the state.,35.03887026,-78.98696576,POINT (-78.98696576 35.03887026),isPolitical,0.9572873115539551
180794,2013-05-18 13:56:20,Representing @MeckChurch and volunteering for @Habitat_org!!!,35.22268095,-80.9085406,POINT (-80.9085406 35.22268095),isPolitical,0.9683418273925781
180908,2013-05-18 13:58:44,"Have a happy, Sharia-free weekend: Amid all the noise and ruckus of the General Assembly's current, historic s...",35.7719,-78.6389,POINT (-78.6389 35.7719),isPolitical,0.9955413937568665
180953,2013-05-18 13:59:40,"Good morning @f_ourgovernment , follow back? (:",34.76160925,-79.49185169,POINT (-79.49185169 34.76160925),isPolitical,0.9910109043121338
181258,2013-06-28 16:04:46,"Don't forget to join us on noon, July 5 for filing day at the Board of Elections.",35.7559207,-78.648815,POINT (-78.648815 35.7559207),isPolitical,0.9945704340934753
181472,2013-06-28 16:08:07,Ima call this recruiter today.,35.9553507,-77.7971446,POINT (-77.7971446 35.9553507),isPolitical,0.5304085612297058
181492,2013-06-28 16:08:27,"Trademarks, Copyrights, and Intellectual Property: How to Protect your Work",35.9132257,-78.8988351,POINT (-78.8988351 35.9132257),isPolitical,0.752518355846405
181633,2013-06-28 16:10:57,"Hello, North Carolina!",35.87597936,-78.79522347,POINT (-78.79522347 35.87597936),isPolitical,0.5777334570884705
181683,2013-06-28 16:11:34,Finally about to watch the purge ?,35.78364716,-78.53973592,POINT (-78.53973592 35.78364716),isPolitical,0.5581315159797668
181749,2013-06-28 16:12:38,"""@ExJon: The fight is no longer Democrat vs. Republican. It's Washington, D.C. vs. America."" WhiteHouse vs America",35.44227154,-80.86305782,POINT (-80.86305782 35.44227154),isPolitical,0.9961451292037964
181824,2013-06-28 16:13:43,So much to do today but all I'm really worried about is getting to @dakotakathern 's house!,35.65414061,-80.53118483,POINT (-80.53118483 35.65414061),isPolitical,0.7971056699752808
181958,2013-06-28 16:15:32,@TheJordanSoFar right here :),35.9713429,-77.95765272,POINT (-77.95765272 35.9713429),isPolitical,0.5381863713264465
182157,2013-06-28 16:18:44,Can't wait to see #WhiteHouseDown tonight! ?? @channingtatum,35.24523289,-81.14204109,POINT (-81.14204109 35.24523289),isPolitical,0.6152971982955933
182245,2013-06-28 16:20:14,"Autism insurance reform bill stuck in senate, families want to know why: In an era of hyper partisanship, when...",35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.9976043105125427
182296,2013-06-28 16:21:01,"Join us as we honor District First Lady, Pamela Wooden on Sunday  at 6pm. Dr. Mary W. Muray will be?",35.74937953,-78.61324858,POINT (-78.61324858 35.74937953),isPolitical,0.994830310344696
182364,2013-06-28 16:22:10,"?@thedailybeast: ""Our kids can't afford Republicans""",34.25257114,-77.95030766,POINT (-77.95030766 34.25257114),isPolitical,0.9477370381355286
182607,2013-06-28 16:25:43,My grandmothers point of view on Obama,36.20419405,-81.01240223,POINT (-81.01240223 36.20419405),isPolitical,0.9673420190811157
182618,2013-06-28 16:25:53,"?@CSLewis: Those who torment us for our own good will torment us without end, for they do so with the approval of their own conscience. """,35.61648704,-78.67881079,POINT (-78.67881079 35.61648704),isPolitical,0.9110351204872131
182900,2013-06-28 16:29:50,?@greglaurie: The only real and lasting solution for the United States of America is for us to turn back to God.?... Yes Sir!!!,35.42445434,-81.2897829,POINT (-81.2897829 35.42445434),isPolitical,0.989841639995575
182934,2013-06-28 16:30:24,Congrats to the new middle schooler! bengossiper @ Durant Nature Park,35.89238774,-78.58172894,POINT (-78.58172894 35.89238774),isPolitical,0.9713966846466064
182967,2013-06-28 16:30:50,751 intervention bill passes first votes: N.C. House members gave preliminary approval Thursday to a bill that...,35.98555394,-78.90910564,POINT (-78.90910564 35.98555394),isPolitical,0.9885718822479248
183029,2013-06-28 16:31:50,"If doing productive things motivate you, the army is not for you!",35.12253524,-78.9804484,POINT (-78.9804484 35.12253524),isPolitical,0.8377169966697693
183077,2013-06-28 16:32:38,?@leducviolet: haterade is packed with disrespectrolytes? @CauseImAwesome,36.00325505,-78.93612614,POINT (-78.93612614 36.00325505),isPolitical,0.6731614470481873
183233,2013-06-28 16:35:34,Retired general subject of national security leak investigation: A source told CNN retired Gen. James Cartwright...,35.22483977,-80.84079342,POINT (-80.84079342 35.22483977),isPolitical,0.7021389007568359
183241,2013-06-28 16:35:39,The prosecution of the Zimmerman trial is TERRIBLE!,34.71434329,-77.18585085,POINT (-77.18585085 34.71434329),isPolitical,0.9970069527626038
183405,2013-06-28 16:38:29,Does @GovernorPerry  expect us to keep quiet about the fetuses in his closet. #justsaying,36.0778609,-80.2623163,POINT (-80.2623163 36.0778609),isPolitical,0.997308611869812
183428,2013-06-28 16:38:51,@nytimes @theethicist That's what part of my monthly cable bill is for: the ability to bypass commercials.,36.18947733,-79.68952435,POINT (-79.68952435 36.18947733),isPolitical,0.9923999309539795
183550,2013-06-28 16:40:57,The love of religious freedom isn't owned by the conservative perspective. #cbfassembly,36.04232908,-79.83307756,POINT (-79.83307756 36.04232908),isPolitical,0.9901573657989502
183658,2013-06-28 16:42:43,Working in Kernersville to install an corrosion monitoring device in this wall. @ Kville :),36.11290238,-80.12502693,POINT (-80.12502693 36.11290238),isPolitical,0.9911076426506042
183778,2013-06-28 16:44:24,"""@UnitedSociety: Confidence is key in any situation.""",36.043475,-79.8130709,POINT (-79.8130709 36.043475),isPolitical,0.996987521648407
183977,2013-06-28 16:47:11,"Storm! @ The Outer Banks, North Carolina!",35.56156639,-75.46397572,POINT (-75.46397572 35.56156639),isPolitical,0.9010998606681824
184057,2013-06-28 16:48:37,God Bless the USA! @ Old Balsam Rd.,35.45593674,-83.04020152,POINT (-83.04020152 35.45593674),isPolitical,0.8591668009757996
184147,2013-06-28 16:49:54,THANK YOU! Going to Fayetteville this weekend !,36.07430727,-78.90382463,POINT (-78.90382463 36.07430727),isPolitical,0.6942622065544128
